2584	772077466
2585	771223310
2586	772839640
2587	769484269
2588	769246834
2589	769001359
2590	770556118
2591	767250831
2592	772659236
2593	772762437
2594	773092145
2595	773312796
2596	774171767
2597	774315988
2598	774535389
2599	774901480
2600	775292558
2601	775494284
2602	775519939
2603	773032646
2604	773559173
2605	773662049
2606	773988495
2607	774177751
2608	775617827
2609	775760400
2610	776228225
2611	776362342
2612	776379192
2613	776444183
2614	776438509
2615	776525604
2616	776860157
2617	776416170
2618	776973600
2619	777051928
2620	777582406
2621	778475404
2622	778582655
2623	778759760
2624	777327317
2625	778110466
2626	779084035
2627	779331145
2628	779874202
2629	779885298
2630	780003281
2631	780030258
2632	780255224
2633	780641469
2634	780641468
2635	780696810
2636	781365035
2637	781370146
2638	781435518
2639	781369164
2640	780960343
2641	782035819
2642	780840905
2643	780033653
2644	775916325
2645	783460041
2646	783459571
2647	783005485
2648	783072691
2649	783066301
2650	782984548
2653	783601173
2654	783871398
2655	783948209
2656	784412692
2657	784464409
2658	784492407
2659	784692677
2660	785179839
2661	785453634
2662	785692927
2663	785763238
2664	786530365
2665	786647173
2666	786637518
2667	787163716
2668	787166575
2669	787162653
2670	787491847
2671	787787024
2672	787867750
2673	787871723
2674	788306781
2675	788612757
2676	788617200
2677	788666452
2678	788831728
2679	789050705
2680	789154097
2681	789228852
2682	789319298
2683	789606235
2684	789800091
2685	790182878
2686	790298622
2687	790330212
2688	790907352
2689	790910672
2690	791027989
2691	791098526
2692	791164770
2693	791568641
2694	792097884
2695	792469427
2696	792471128
2697	792618887
2698	792665368
2699	792717632
2700	792777196
2701	793056300
2702	793077505
2703	793107540
2704	793440671
2705	794144069
2706	794309364
2707	794326036
2708	794733872
2709	794743798
2710	794840793
2711	795036574
2712	795257585
2713	795330785
2714	795675091
2715	795816859
2716	796124683
2717	796138853
2718	796292729
2719	796554519
2720	796808385
2721	797399606
2722	797553531
2723	797548347
2724	797595355
2725	797606663
2726	797653227
2727	797901800
2728	798433287
2729	798464375
2730	798489138
2731	798564484
2732	798875341
2733	798961638
2734	798962679
2735	799182453
2736	799177630
2737	799330121
2738	799421138
2739	799421731
2740	799542267
2741	799739769
2742	799878699
2743	799929154
2744	799956089
2745	799981253
2746	799999052
2747	800433992
2748	800449888
2749	800478275
2750	800647825
2751	800775830
2752	801231190
2753	801235824
2754	801698237
2755	801771571
2756	801825354
2757	802032304
2758	802034666
2759	802107518
2760	802119393
2761	802126874
2762	802455092
2763	802755600
2764	803322263
2765	803489383
2766	803641770
2767	803828517
2768	804237072
2769	804697882
2770	804961247
2771	804961248
2772	805083538
2773	805392158
2774	805565039
2775	806015851
2776	806015852
2777	806043510
2778	806071074
2780	806689228
2781	806881362
2782	807000318
2783	807000445
2784	807036765
2785	807274309
2786	807364249
2787	807368997
2788	807431426
2789	807493255
2790	807630505
2791	808057446
2792	808131003
2793	808270311
2794	808338037
2795	808476761
2796	808568071
2797	808568072
2798	808602840
2799	809331610
2800	809334800
2801	809470349
2802	809476806
2803	809933654
2804	809947853
2805	810014865
2806	810289302
2807	810379896
2808	811054383
2809	811120680
2810	811163340
2811	811272806
2812	811431619
2813	811625179
2814	811693600
2815	811730403
2816	811727497
2817	812166378
2818	812168583
2819	812177969
2820	812375262
2821	812545980
2822	812560437
2823	812666783
2824	812815615
2825	813015361
2826	813088883
2827	813107381
2828	813541262
2829	813741448
2830	813791709
2831	814571025
2832	814615631
2833	814764560
2834	814846200
2835	814919264
2836	814988913
2837	815040471
2838	815241081
2839	815405325
2840	815801820
2841	815919002
2842	815978245
2843	816119278
2844	816369695
2845	816450690
2846	816558437
2847	816891225
2848	817157695
2849	817203069
2850	817269329
2851	817280777
2852	817292884
2853	818319491
2854	818479918
2855	818503965
2856	819010063
2857	820207524
2858	820208302
2859	820258457
2860	820296923
2861	820473555
2862	820465120
2863	820500657
2864	820561254
2865	820661977
2866	820661978
2867	820683826
2868	820764730
2869	820889673
2870	821032085
2871	821147234
2872	821171688
2873	821427133
2874	821497011
2875	821512410
2876	821916436
2877	822134529
2878	822248444
2879	822418405
2880	822509246
2881	822532455
2882	822630014
2883	822757652
2884	822986765
2885	823109518
2886	823261383
2887	823416457
2888	823687418
2889	823923635
2890	824215289
2891	824207380
2892	824295117
2893	824596777
2894	824669186
2895	824891029
2896	825108829
2897	825199045
2898	825203696
2899	825239586
2900	825523526
2901	825564372
2902	826162362
2903	826196901
2904	826371574
2905	826388124
2906	826392246
2907	826584472
2908	826653446
2909	826846655
2910	827295069
2911	827346832
2912	827380978
2913	827525401
2914	827751381
2915	827876011
2916	828294072
2917	828437370
2918	828578772
2919	828787828
2920	828834597
2921	829411397
2922	829418507
2923	829500162
2924	829676976
2926	829990020
2927	830058250
2928	830903382
2929	831265213
2930	831314777
2931	831519020
2932	831585644
2933	831746977
2934	831770927
2935	832057197
2936	832170319
2937	832323554
2938	832393236
2939	832513403
2940	832660997
2941	832674843
2942	832883684
2943	833106548
2944	833299717
2945	833420408
2946	833795691
2947	833849782
2948	833873623
2949	833887846
2950	833980847
2951	834307385
2952	835003116
2953	835195754
2954	835284285
2955	835864871
2956	835956906
2957	836241039
2958	836297696
2959	836754016
2960	836773004
2961	836785347
2962	836802859
2963	836869064
2964	837159988
2965	837339457
2966	837435529
2967	837664904
2968	837712554
2969	837973684
2970	837975235
2971	837981582
2972	838043774
2973	838300389
2974	839084060
2975	839400936
2976	839530120
2977	840363099
2978	840414928
2979	840441879
2980	840474694
2981	840622988
2982	840804627
2983	840829838
2984	840853497
